date,municipality,municipality_type,psgc_code,latitude,longitude,climate_zone,supply_system,grid_connected,planned_grid_connection_year,population,households_estimated,electrification_rate_est,residential_customer_count,nonresidential_customer_count,customer_count,economic_load_index,urban_intensity_index,consumption_kwh,peak_demand_kw,available_capacity_kw,capacity_utilization_pct,outage_minutes,temperature_mean_c,temperature_min_c,temperature_max_c,humidity_mean_pct,rainfall_mm,heat_index_mean_c,wind_speed_mean_kph,cloud_cover_mean_pct,is_holiday,holiday_name,holiday_type,is_weekend,day_of_week,month,quarter,year,is_special_event,special_event_name,record_status,record_notes,data_split,energy_anchor_type,data_classification,municipality_population_share_pct,consumption_lag_1,consumption_lag_2,consumption_lag_7,consumption_lag_14,consumption_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,temperature_lag_1,rainfall_lag_1,consumption_vs_30d_pct,demand_level
2024-06-06,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52234,12603,0.8109,10220.0,531.0,10751.0,0.82,0.65,40599.12,3134.87,4356.34,71.96,0,29.55,24.36,33.63,88.62,8.48,38.64,6.8,57.55,0,,,0,Thursday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0493,44188.21,41348.63,39082.71,39850.29,41097.61,41007.23,40884.5,40526.018333,1721.91589,30.07,0.0,0.180382,ELEVATED
2024-06-07,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52235,12603,0.8109,10220.0,531.0,10751.0,0.82,0.65,39355.4,2968.14,4343.56,68.33,0,28.75,24.02,32.46,91.89,2.88,36.64,6.82,86.42,0,,,0,Friday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0493,40599.12,44188.21,39656.57,40061.62,40068.15,41223.86,40937.987857,40509.402,1523.386722,29.55,8.48,-2.848726,NORMAL
2024-06-08,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52236,12604,0.811,10221.0,531.0,10752.0,0.82,0.65,40535.75,3003.97,4368.42,68.77,0,29.32,24.23,33.32,89.67,1.09,38.12,10.28,70.41,0,,,1,Saturday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0494,39355.4,40599.12,40241.87,41396.35,40996.53,41180.835714,40887.543571,40485.643667,1578.291789,28.75,2.88,0.123763,NORMAL
2024-06-09,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52237,12604,0.811,10222.0,532.0,10754.0,0.82,0.65,39469.12,2971.4,3872.28,76.74,120,28.85,24.14,32.56,92.81,14.95,37.25,11.83,78.89,0,,,1,Sunday,6,2,2024,0,,PLANNED_MAINTENANCE,Synthetic planned maintenance and temporary capacity derating.,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0495,40535.75,39355.4,42074.61,43859.08,40565.55,41222.818571,40826.072143,40470.284333,1552.856018,29.32,1.09,-2.473826,ELEVATED
2024-06-10,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52238,12604,0.8111,10223.0,532.0,10755.0,0.82,0.65,39858.7,3031.21,4354.99,69.6,0,29.1,24.34,32.84,93.55,19.56,38.36,10.68,86.7,0,,,0,Monday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0495,39469.12,40535.75,40458.01,38419.56,40907.91,40850.605714,40512.503571,40433.736667,1625.232498,28.85,14.95,-1.42217,NORMAL
2024-06-11,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52239,12605,0.8111,10224.0,532.0,10756.0,0.82,0.65,37932.37,2931.55,4337.51,67.59,0,29.15,24.12,33.11,84.26,0.9,36.17,8.63,61.24,0,,,0,Tuesday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0496,39858.7,39469.12,41348.63,41370.72,40456.01,40764.99,40615.299286,40398.763,1664.668097,29.1,19.56,-6.10512,NORMAL
2024-06-12,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52240,12605,0.8111,10224.0,532.0,10756.0,0.82,0.65,36458.99,2739.81,4336.69,63.18,0,28.72,23.99,32.44,84.77,3.58,34.96,12.72,78.41,1,Independence Day,REGULAR,0,Wednesday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0497,37932.37,39858.7,44188.21,40374.77,42536.1,40276.952857,40369.702857,40314.641667,1942.616701,29.15,0.9,-9.563899,NORMAL
2024-06-13,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52241,12606,0.8112,10226.0,532.0,10758.0,0.82,0.65,38798.06,2917.9,4341.74,67.21,0,29.09,24.1,33.0,88.79,5.5,37.07,10.5,53.83,0,,,0,Thursday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0497,36458.99,37932.37,40599.12,39082.71,39391.91,39172.778571,40090.004286,40112.071333,1493.712369,28.72,3.58,-3.27585,NORMAL
2024-06-14,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52242,12606,0.8112,10226.0,532.0,10758.0,0.82,0.65,38317.98,2853.65,4335.69,65.82,0,28.41,23.85,31.99,90.15,12.19,35.09,11.16,63.17,0,,,0,Friday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0498,38798.06,36458.99,39355.4,39656.57,38957.89,38915.484286,40069.672143,40092.276333,1355.828255,29.09,5.5,-4.425532,NORMAL
2024-06-15,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52243,12606,0.8113,10227.0,532.0,10759.0,0.82,0.65,38457.38,2864.38,4423.69,64.75,0,27.53,23.55,30.65,89.0,14.61,32.14,10.0,97.38,0,,,1,Saturday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0499,38317.98,38798.06,40535.75,40241.87,38994.74,38767.281429,39974.058571,40070.946,1356.426584,28.41,12.19,-4.026773,NORMAL
2024-06-16,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52243,12606,0.8113,10227.0,532.0,10759.0,0.82,0.65,38769.99,2852.18,4262.73,66.91,0,28.0,23.59,31.46,84.82,3.54,32.86,10.88,66.73,0,,,1,Sunday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0498,38457.38,38317.98,39469.12,42074.61,39305.89,38470.371429,39846.595,40053.034,1109.866917,27.53,14.61,-3.203363,NORMAL
2024-06-17,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52244,12607,0.8114,10229.0,532.0,10761.0,0.82,0.65,37303.92,2892.08,4354.04,66.42,0,28.84,23.94,32.69,84.53,0.0,35.26,7.49,55.13,1,Eid al-Adha,REGULAR,0,Monday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0499,38769.99,38457.38,39858.7,40458.01,39762.4,38370.495714,39610.550714,40035.170667,1033.866039,28.0,3.54,-6.822128,NORMAL
2024-06-18,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52245,12607,0.8114,10229.0,532.0,10761.0,0.82,0.65,38635.23,2901.15,4376.66,66.29,0,28.71,24.01,32.41,85.73,2.23,35.14,6.75,91.5,0,,,0,Tuesday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0499,37303.92,38769.99,37932.37,41348.63,39847.82,38005.527143,39385.258571,39953.221333,856.707969,28.84,0.0,-3.298836,NORMAL
2024-06-19,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52246,12608,0.8114,10231.0,532.0,10763.0,0.82,0.65,39957.07,3067.17,4345.18,70.59,0,28.73,24.11,32.36,91.86,15.92,36.59,10.43,85.72,0,,,0,Wednesday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.05,38635.23,37303.92,36458.99,44188.21,41501.45,38105.935714,39191.444286,39912.801667,887.345463,28.71,2.23,0.110913,ELEVATED
2024-06-20,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52247,12608,0.8115,10231.0,532.0,10763.0,0.82,0.65,40211.76,3113.55,4325.76,71.98,0,28.99,24.13,32.82,93.9,1.4,38.05,14.45,90.11,0,,,0,Thursday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0501,39957.07,38635.23,38798.06,40599.12,39801.72,38605.661429,38889.22,39861.322333,784.270282,28.73,15.92,0.879142,ELEVATED
2024-06-21,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52248,12608,0.8115,10232.0,532.0,10764.0,0.82,0.65,44439.29,3357.43,4423.71,75.9,0,30.25,24.64,34.66,89.03,0.0,41.35,7.26,58.9,0,,,0,Friday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0502,40211.76,39957.07,38317.98,39355.4,39205.87,38807.618571,38861.551429,39874.990333,995.616044,28.99,1.4,11.446522,HIGH
2024-06-22,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52249,12609,0.8116,10233.0,532.0,10765.0,0.82,0.65,41359.73,3105.07,4431.66,70.07,30,28.95,24.08,32.77,90.67,6.58,37.06,14.1,69.48,0,,,1,Saturday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0502,44439.29,40211.76,38457.38,40535.75,39850.29,39682.091429,39224.686429,40049.437667,2311.94599,30.25,0.0,3.271687,ELEVATED
2024-06-23,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52250,12609,0.8116,10234.0,532.0,10766.0,0.82,0.65,39696.58,2983.44,3952.63,75.48,90,28.78,24.11,32.45,89.74,14.2,36.25,9.27,80.68,0,,,1,Sunday,6,2,2024,0,,PLANNED_MAINTENANCE,Synthetic planned maintenance and temporary capacity derating.,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0503,41359.73,44439.29,38769.99,39469.12,40061.62,40096.712857,39283.542143,40099.752333,2315.949846,28.95,6.58,-1.005423,ELEVATED
2024-06-24,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52251,12610,0.8117,10235.0,532.0,10767.0,0.82,0.65,41469.46,3161.49,4311.29,73.33,0,29.54,24.37,33.61,90.97,3.81,39.29,11.73,73.66,0,,,0,Monday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0503,39696.58,41359.73,37303.92,39858.7,41396.35,40229.082857,39299.789286,40087.584333,2253.109044,28.78,14.2,3.447141,ELEVATED
2024-06-25,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52252,12610,0.8117,10236.0,532.0,10768.0,0.82,0.65,38360.49,2893.17,4354.85,66.44,0,28.3,23.8,31.84,92.05,5.49,35.13,8.64,78.72,0,,,0,Tuesday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0504,41469.46,39696.58,38635.23,37932.37,43859.08,40824.16,39414.843571,40090.021333,1869.141615,29.54,3.81,-4.314119,NORMAL
2024-06-26,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52252,12610,0.8118,10236.0,532.0,10768.0,0.82,0.65,38513.86,2898.79,4314.26,67.19,0,28.52,23.87,32.18,91.82,6.71,35.85,11.82,65.39,0,,,0,Wednesday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0504,38360.49,41469.46,39957.07,36458.99,38419.56,40784.911429,39445.423571,39906.735,1924.820963,28.3,5.49,-3.490326,NORMAL
2024-06-27,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52253,12610,0.8118,10237.0,532.0,10769.0,0.82,0.65,38371.25,2846.26,4344.02,65.52,0,27.81,23.57,31.14,92.04,3.62,33.48,9.01,87.73,0,,,0,Thursday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0504,38513.86,38360.49,40211.76,38798.06,41370.72,40578.738571,39592.2,39909.878333,2097.79316,28.52,6.71,-3.855257,NORMAL
2024-06-28,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52254,12611,0.8118,10238.0,532.0,10770.0,0.82,0.65,39909.26,2998.65,4353.83,68.87,0,28.52,24.06,32.03,91.87,24.8,35.85,12.73,75.45,0,,,0,Friday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0505,38371.25,38513.86,44439.29,38317.98,40374.77,40315.808571,39561.713571,39809.896,2260.487561,27.81,3.62,0.249596,NORMAL
2024-06-29,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52255,12611,0.8119,10239.0,532.0,10771.0,0.82,0.65,39720.12,3007.98,4462.0,67.41,0,29.19,24.22,33.09,87.76,4.2,37.16,6.43,80.15,0,,,1,Saturday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0506,39909.26,38371.25,41359.73,38457.38,39082.71,39668.661429,39675.376429,39794.379,1347.182911,28.52,24.8,-0.186607,NORMAL
2024-06-30,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52256,12612,0.8119,10240.0,532.0,10772.0,0.82,0.65,39378.01,2934.73,4391.76,66.82,0,29.49,24.4,33.49,87.49,2.93,38.11,8.74,92.38,0,,,1,Sunday,6,2,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0506,39720.12,39909.26,39696.58,38769.99,39656.57,39434.431429,39765.572143,39815.626,1129.033509,29.19,4.2,-1.099106,NORMAL
2024-07-01,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52257,12612,0.812,10241.0,533.0,10774.0,0.82,0.65,42306.19,3271.38,4359.45,75.04,0,30.07,24.56,34.41,87.79,6.9,40.28,7.35,66.02,0,,,0,Monday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0507,39378.01,39720.12,41469.46,37303.92,40241.87,39388.921429,39809.002143,39806.340667,1123.110515,29.49,2.93,6.280028,ELEVATED
2024-07-02,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52258,12612,0.812,10241.0,533.0,10774.0,0.82,0.65,41505.5,3183.71,4404.53,72.28,0,29.71,24.41,33.87,89.09,3.18,39.34,11.45,83.33,0,,,0,Tuesday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0508,42306.19,39378.01,38360.49,38635.23,42074.61,39508.454286,40166.307143,39875.151333,1393.440695,30.07,6.9,4.088633,ELEVATED
2024-07-03,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52259,12613,0.8121,10243.0,533.0,10776.0,0.82,0.65,42039.96,3272.29,4367.43,74.92,0,29.53,24.31,33.64,92.34,1.15,39.67,7.68,88.75,0,,,0,Wednesday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0508,41505.5,42306.19,38513.86,39957.07,40458.01,39957.741429,40371.326429,39856.181,1466.709403,29.71,3.18,5.479148,ELEVATED
2024-07-04,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52260,12613,0.8121,10243.0,533.0,10776.0,0.82,0.65,41561.17,3190.3,4375.25,72.92,0,29.29,24.23,33.27,94.8,10.81,39.46,11.08,74.66,0,,,0,Thursday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0509,42039.96,41505.5,38371.25,40211.76,41348.63,40461.47,40520.104286,39908.912667,1493.433523,29.53,1.15,4.140071,ELEVATED
2024-07-05,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52261,12613,0.8121,10244.0,533.0,10777.0,0.82,0.65,39797.88,3013.31,4326.65,69.65,0,28.7,23.83,32.53,88.86,0.0,35.79,6.08,68.46,0,,,0,Friday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.051,41561.17,42039.96,39909.26,44439.29,44188.21,40917.172857,40616.490714,39915.997333,1208.906318,29.29,10.81,-0.295915,NORMAL
2024-07-06,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52262,12614,0.8122,10245.0,533.0,10778.0,0.82,0.65,39423.57,2930.63,4348.12,67.4,30,28.98,24.05,32.86,86.98,0.0,36.29,5.54,94.51,0,,,1,Saturday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.051,39797.88,41561.17,39720.12,41359.73,40599.12,40901.261429,40284.961429,39769.653,1225.009039,28.7,0.0,-0.870219,NORMAL
2024-07-07,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52262,12614,0.8122,10246.0,533.0,10779.0,0.82,0.65,41861.2,3141.43,4309.14,72.9,0,29.74,24.34,33.98,85.46,0.0,38.39,11.81,66.24,0,,,1,Sunday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.051,39423.57,39797.88,39378.01,39696.58,39355.4,40858.897143,40146.664286,39730.468,1276.701259,28.98,0.0,5.362967,ELEVATED
2024-07-08,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52263,12614,0.8123,10246.0,533.0,10779.0,0.82,0.65,41720.91,3207.77,4315.65,74.33,0,29.04,24.03,32.98,93.46,0.0,38.11,11.12,76.02,0,,,0,Monday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0511,41861.2,39423.57,42306.19,41469.46,40535.75,41213.638571,40301.28,39813.994667,1133.614466,29.74,0.0,4.78956,ELEVATED
2024-07-09,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52264,12615,0.8123,10247.0,533.0,10780.0,0.82,0.65,41451.21,3211.72,4366.35,73.56,0,29.39,24.2,33.47,91.77,0.82,38.97,8.54,73.75,0,,,0,Tuesday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0511,41720.91,41861.2,41505.5,38360.49,39469.12,41130.027143,40319.240714,39853.5,1058.710704,29.04,0.0,4.008958,ELEVATED
2024-07-10,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52265,12615,0.8124,10248.0,533.0,10781.0,0.82,0.65,43680.08,3437.05,4353.17,78.96,0,30.05,24.56,34.36,92.55,5.02,41.77,5.37,77.04,0,,,0,Wednesday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0512,41451.21,41720.91,42039.96,38513.86,39858.7,41122.271429,40540.006429,39919.569667,1055.696265,29.39,0.82,9.420218,HIGH
2024-07-11,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52266,12615,0.8124,10249.0,533.0,10782.0,0.82,0.65,40598.7,3085.45,4452.68,69.29,0,29.62,24.28,33.81,85.48,1.54,37.98,7.75,62.47,0,,,0,Thursday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0513,43680.08,41451.21,41561.17,38371.25,37932.37,41356.574286,40909.022143,40046.949,1414.385332,30.05,5.02,1.37776,NORMAL
2024-07-12,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52267,12616,0.8125,10250.0,533.0,10783.0,0.82,0.65,38703.07,2956.39,4377.5,67.54,0,28.07,23.75,31.46,89.53,22.66,33.88,10.54,76.62,0,,,0,Friday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0513,40598.7,43680.08,39797.88,39909.26,36458.99,41219.078571,41068.125714,40135.826667,1437.769901,29.62,1.54,-3.56977,NORMAL
2024-07-13,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52268,12616,0.8125,10250.0,533.0,10783.0,0.82,0.65,40542.72,3066.04,4367.43,70.2,0,29.02,24.0,32.97,89.39,0.0,36.99,6.93,67.27,0,,,1,Saturday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0514,38703.07,40598.7,39423.57,39720.12,38798.06,41062.677143,40981.969286,40210.629333,1660.439582,28.07,22.66,0.825878,ELEVATED
2024-07-14,Kalamansig,Municipality,1206505000,6.5521,124.0512,WESTERN_COASTAL,ISOLATED_OR_LOCAL_GRID_MODELED,0,2025.0,52269,12617,0.8125,10252.0,533.0,10785.0,0.82,0.65,41427.38,3108.19,4351.1,71.43,0,29.21,24.1,33.22,87.55,0.0,37.17,9.03,75.41,0,,,1,Sunday,7,3,2024,0,,NORMAL,,TEST,MODELED_ISOLATED_OR_LOCAL_GRID,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,6.0515,40542.72,38703.07,41861.2,39378.01,38317.98,41222.555714,41040.726429,40268.784667,1524.637265,29.02,0.0,2.877155,ELEVATED
